Customer Id,Cost
fffe3600330031003400,111.13212
fffe3700350038003800,6197.761
fffe3700340031003500,4746.622
fffe3700390037003100,11387.628
fffe3200360035003700,1579.9915
fffe3500320037003000,522.024
fffe3800390038003400,6734.3496
fffe3200300031003400,1831197.4
fffe3500350038003800,19.574203
fffe3500340031003900,1121.5973
fffe3600340038003300,8371.305
fffe3500310039003000,12.084878
fffe3600390034003100,110.88639
fffe3400330034003400,18985.469
fffe350038003200,4053.807
fffe3100360035003400,46.180428
fffe310037003400,61890.246
fffe3800340035003200,6.289084
fffe3800360036003000,110.55078
fffe3500340033003200,12.832584
fffe3500330035003400,47750.457
fffe3100310033003200,418.29443
fffe3200330030003100,873.5675
fffe3900320038003500,106.20586
fffe3700310038003800,488.41797
fffe3200380033003500,2115.8665
fffe3100360035003500,1240.758
fffe3200360030003900,20.768183
fffe3900360035003100,218.90935
fffe3800340034003500,762.4001
fffe3100370031003000,1098.9172
fffe3500320035003500,20.833534
fffe3400360034003900,168.93132
fffe3900330037003300,79101.86
fffe3300320039003800,216.78833
fffe3700350030003500,382.1059
fffe3600380031003300,27.00558
fffe3700360030003700,219.18791
fffe3900350033003900,4307.787
fffe3900350037003900,231.98213
fffe3200390035003300,29305.402
fffe3500380037003300,743.4798
fffe3800300032003500,10741.171
fffe3700360032003300,2233.1345
fffe3900330034003300,30.952084
fffe3200330039003200,75.421684
fffe3300350037003600,23.545439
fffe3100350038003100,306810.7
fffe3200330038003100,137.25008
fffe3700330038003200,5.343722
fffe3700360033003800,697.01984
fffe3800370038003100,64.5114
fffe3800340035003600,87.52848
fffe3100370033003800,113.72881
fffe3500300031003700,44.960052
fffe3500360039003700,6.0649514
fffe3500330031003500,11.807057
fffe3500310035003000,947.10065
fffe3700340034003000,44.39934
fffe3600320036003000,27.63578
fffe3800370033003300,7.9412055
fffe3400360031003400,43.709625
fffe3300370037003300,3066.0105
fffe3200330030003400,181.09213
fffe3600370037003100,203.79367
fffe3100360036003100,254.49683
fffe3200350035003300,43.265636
fffe3400360033003600,1940.4946
fffe3400390031003800,22.864662
fffe3500370036003300,784.5375
fffe3300350032003400,322.26123
fffe3700340038003700,1266.085
fffe3700330037003100,48.07426
fffe3600350031003800,26888.988
fffe3800310033003700,619.0602
fffe3200300038003500,746.21234
fffe3300310032003200,2936.3784
fffe370032003000,34504.85
fffe3900310034003600,383.28976
fffe3100370032003900,7.597291
fffe3200360031003100,18855.69
fffe370037003300,30309.832
fffe340037003000,758.189
fffe3100380035003700,3493.1
fffe3100360031003700,79400.9
fffe3600380030003700,27301.896
fffe3600350030003500,33.8855
fffe3600340030003900,36.90191
fffe3800300034003800,62083.215
fffe3500330031003800,3772.7036
fffe3600350030003400,209.48206
fffe320031003100,2.0747225
fffe3100360030003900,49009.582
fffe3400340036003000,798.1277
fffe3800310032003700,748.95605
fffe3400380038003600,1356.3131
fffe360036003600,50.102997
fffe390039003900,199.4633
fffe3700380030003600,1.7665243
fffe3200340030003800,196.36949
fffe3400310037003300,3.4120924
fffe3800390032003300,59.98736
fffe3100340033003800,256.51904
fffe3900390031003400,4576.5176
fffe3600350034003000,40063.676
fffe3100360032003300,23.497637
fffe3600390037003900,2855.4502
fffe3700350036003300,166.00757
fffe3400370030003800,143.04854
fffe360032003600,19.824303
fffe380037003800,260.62363
fffe3700320039003200,86.419624
fffe3800300030003600,1431.2153
fffe3700390033003400,252.25417
fffe3500370037003300,58.97613
fffe3300330038003700,532.42523
fffe3300310031003600,160.58003
fffe3500370031003700,69.933014
fffe3600330032003000,15.016762
fffe350038003700,11151.552
fffe3700370033003400,1802.4956
fffe3900310032003100,1099.3583
fffe3300300035003300,53.77189
fffe3500350030003700,82.12256
fffe3800300030003900,8.513053
fffe320033003100,2667.7397
fffe3300360030003600,420.68085
fffe3400370039003600,124.20706
fffe370036003300,7024.7373
fffe3500320031003600,7.7485466
fffe3300300031003400,666.80585
fffe3100360036003600,49.361736
fffe3200380039003300,9114.892
fffe3200380036003500,14604.007
fffe3100360034003700,251.94672
fffe35003900,2476.6245
fffe3300380031003100,178.52237
fffe3400300037003700,2356.777
fffe3100310039003900,568.24854
fffe3200320034003400,31.255405
fffe380034003400,5.1181087
fffe3900330033003300,1950.5276
fffe3200310034003500,263.75446
fffe3600330035003500,23.15517
fffe3900380039003400,6.682849
fffe3600310034003100,72.50383
fffe3800360037003300,296.1444
fffe3200380039003000,208.61363
fffe3600320031003000,180.92068
fffe3300360039003400,1441.4596
fffe3400320032003400,86.80156
fffe3600320034003000,47.704636
fffe3100370039003700,68.807884
fffe3300300032003100,1951.1042
fffe3500380038003400,2452.4343
fffe3400350036003500,44.60373
fffe3800380034003900,163.21982
fffe3600320030003800,17.081173
fffe3500350030003900,117.808044
fffe3500310038003500,2333.3064
fffe3500320039003400,78.90652
fffe3700340030003900,50338.52
fffe3100390032003400,775.5134
fffe3700330036003000,49207.0
fffe3200320038003800,1517.6827
fffe3400300036003200,11845.583
fffe3900360037003000,164.46129
fffe3500350030003500,806.73865
fffe3800390032003400,2347.0964
fffe350036003300,114.50596
fffe3800370034003700,3550.572
fffe3100350036003700,847.0359
fffe3600300030003600,42604.246
fffe3600370031003700,971.0745
fffe3700320034003200,671.70026
fffe3500370034003200,1442.7454
fffe3300330039003300,3948.8416
fffe3600370039003100,421.28113
fffe350030003400,55.213676
fffe380033003900,13.023268
fffe3200370038003000,7.334925
fffe3600340031003000,125.48754
fffe3700330037003500,69.34449
fffe330039003600,1626.8829
fffe3300350033003700,86.58334
fffe3500370039003100,98.02047
fffe3100390032003800,68.849815
fffe3900350030003700,7135.404
fffe3300390036003600,79.003815
fffe3700360039003700,905.2735
fffe3700360037003100,121.97487
fffe320030003200,499.85464
fffe3400390035003900,27.037071
fffe38003900,96.54983
fffe3600370030003100,81.12532
fffe3200370034003300,144696.84
fffe3900370039003800,4217.8
fffe3500320034003600,48.12522
fffe3100330038003800,33.57406
fffe3500300034003700,2224.7473
fffe3700370039003300,983.1468
fffe3900350036003900,26.040165
fffe3300370034003700,3592.359
fffe390037003300,634.083
fffe3100300031003900,556.2184
fffe3600330039003500,64.13696
fffe3200320037003800,12530.159
fffe3400300030003200,4.7072225
fffe3800320033003500,89.408264
fffe340032003500,1374.439
fffe3700340035003700,1165.4126
fffe370037003700,151.10567
fffe3600380031003900,68.18999
fffe3100340031003600,1968.3217
fffe3400320038003600,145.70871
fffe3700340032003100,4269.3574
fffe310039003500,987.64795
fffe3500350030003600,34.527214
fffe3400300035003200,1116.2834
fffe3300350039003200,23.660385
fffe3100390030003400,29733.518
fffe3300310039003300,3712.3052
fffe3400360032003400,314.26678
fffe3400310032003900,20.053833
fffe3500370035003600,27.903685
fffe3800320039003600,17.469742
fffe3800390039003300,20.116716
fffe3600300036003100,252.89528
fffe3900380035003700,16238.088
fffe3900350031003100,4.9155145
fffe31003800,304.7165
fffe3700300035003500,37.533066
fffe3700320033003000,69.38778
fffe3700390031003400,24.722923
fffe3500390030003400,58.683277
fffe3600380039003800,22.767828
fffe3100310038003100,120.03443
fffe3500310031003100,37.894573
fffe3500350034003100,15.561483
fffe3200320039003100,31.585135
fffe3300360039003300,1999.2892
fffe3500370033003600,380.90857
fffe3900300035003100,100.84023
fffe3900320032003000,27.863209
fffe3700390030003200,402878.78
fffe3800330036003400,91.783356
fffe3900330037003900,16412.775
fffe3400300039003000,964.78577
fffe3300370035003800,39581.402
fffe3500390031003400,55.308784
fffe3600300034003600,753.8373
fffe3300300034003200,96.0319
fffe3900330038003200,3878.1921
fffe3200370031003600,51.382164
fffe3700370033003800,4.2097726
fffe3300340034003200,704.8683
fffe3500390037003600,71.14602
fffe3300310036003600,1297.8749
fffe3100340034003300,43.678253
fffe3400350034003200,29542.455
fffe3500380031003600,530.0803
fffe3300340030003000,4732.2583
fffe350038003300,219.90375
fffe3700320039003100,17115.111
fffe3200350033003300,13481.903
fffe3500300038003400,20.635574
fffe3500370035003300,106.23588
fffe3900350038003700,1729.9106
fffe3100360033003300,1005.66125
fffe3200340033003400,5040.3506
fffe3700300031003700,32653.865
fffe3800360033003300,35.929268
fffe3200340033003200,625.5565
fffe3900370039003900,45.39904
fffe3300360038003900,733.9568
fffe3100320036003000,115.9107
fffe3600300035003000,198.3448
fffe3200380032003700,131.40308
fffe3600380030003600,782.11816
fffe3100320030003200,3038.301
fffe3900390033003400,4811.595
fffe3800340032003300,7.522261
fffe3500330037003400,587.5365
fffe3300390033003200,246907.72
fffe3700370030003000,159.68575
fffe3400350034003400,74.400536
fffe3700300030003400,6032.6875
fffe3700340034003200,25991.889
fffe320035003100,5571.201
fffe310035003000,434.53903
fffe3700340033003200,52.39689
fffe3300330033003800,6382.5317
fffe3900350038003200,46949.13
fffe3600310030003500,6.6326566
fffe3100310038003200,0.52569485
fffe3600340031003200,220.41617
fffe3200310032003700,2360.184
fffe3400380036003200,2029.2119
fffe3900370038003700,83.782974
fffe3100350032003900,503.28677
fffe3700350030003900,9684.983
fffe3100340032003700,142034.72
fffe3100380032003400,49.61555
fffe3500330038003300,229.14577
fffe3700310031003400,1019.4513
fffe3500380034003800,292.23166
fffe3500300031003400,1049.791
fffe3800350035003700,94.34781
fffe3100370033003500,12.446448
fffe3200370035003800,96.80782
fffe3300330030003700,27590.016
fffe3900350036003800,12543.448
fffe3600300036003200,24.465725
fffe37003000,492.18423
fffe3600360035003700,28.737295
fffe3600380034003500,229.24187
fffe3100370035003000,33.625744
fffe3200320032003100,102.70764
fffe3400330037003900,96.659805
fffe3100370036003900,1500.272
fffe380032003700,426.6339
fffe34003300,1580.538
fffe3400350032003600,237.92088
fffe3600300035003100,129.14117
fffe330037003400,10.839866
fffe3100320039003800,563.4154
fffe3700390033003300,958.7156
fffe3900340032003000,4678.741
fffe3700360032003700,136.68549
fffe3300340033003600,91.1314
fffe3800380035003200,157.02283
fffe3800360039003500,32.500175
fffe3100310039003500,138.03618
fffe3200360035003000,2501.901
fffe3100320039003100,459.34518
fffe3700370034003200,567.4012
fffe3500390033003800,35.496017
fffe3200360032003600,47.109783
fffe3100320031003000,2179.5
fffe340034003800,285.56555
fffe340030003100,242.49142
fffe3100350033003900,215244.73
fffe3300300036003400,508.49695
fffe3800370036003000,2371.627
fffe3200340032003400,1190.2646
fffe3700300031003400,25.7647
fffe3300320031003800,39274.49
fffe3400360032003700,351.53616
fffe3700340036003100,40.180973
fffe3900370034003400,1320.2406
fffe3500380038003500,5390.2
fffe3200380037003300,27.94187
fffe320031003800,16410.562
fffe3700350032003200,319.56998
fffe3900310037003300,1116.482
fffe3300320037003700,32.327934
fffe3900380035003800,4.4027295
fffe3700340033003000,32517.637
fffe3900330033003500,2021.175
fffe3300360035003300,27.924208
fffe3700320031003600,61.54519
fffe3800390033003100,47.119488
fffe390034003800,53.2033
fffe3500320033003800,1915.5299
fffe320036003100,74.5855
fffe3300300037003800,9.987673
fffe3600390036003700,264.11432
fffe330033003700,1396.0076
fffe3700340038003300,14387.015
fffe3600370037003600,202604.53
fffe3500350038003400,46.024483
fffe3300330034003600,321.99265
fffe3900330036003800,68.11942
fffe3400310039003700,42.76066
fffe3200310031003500,2207.2266
fffe3400370034003900,848.35657
fffe3800350036003100,193.20834
fffe380039003400,464.8533
fffe3600360033003300,37.32536
fffe3800310030003500,146.54132
fffe3200380034003100,10.880911
fffe3900390035003900,80.82108
fffe3300390030003800,134145.25
fffe360035003000,244.08165
fffe3500300030003800,7403.542
fffe3300300033003500,422.6078
fffe3700350035003300,1643.2177
fffe3800390035003500,412.8733
fffe3400330032003300,33203.293
fffe3800370035003900,334.23254
fffe3400350037003600,91.53008
fffe3200360039003200,40.57043
fffe3500310035003500,1043.2303
fffe3300350037003900,966.12366
fffe360030003100,145.55876
fffe3700370038003900,419.69214
fffe3500380035003400,36852.97
fffe3500330035003000,231.05629
fffe3100320038003100,394.3662
fffe3700390033003700,5148.7793
fffe3800320036003900,22.87842
fffe3700370031003900,193.43903
fffe3500340037003100,227.38927
fffe3700310035003600,68.731606
fffe390035003500,6.764439
fffe3300350036003000,6607.1714
fffe3800330033003500,1752.5397
fffe3700300031003300,3199.13
fffe3800390033003300,398.27444
fffe3500390038003000,92.32398
fffe3200360039003000,12001.253
fffe3600320034003100,114.63384
fffe3900310035003800,2473.4421
fffe310035003800,4265.579
fffe3900320039003400,275.79187
fffe3500330034003600,47.28059
fffe3200380038003200,13.790094
fffe3400300030003600,720.9097
fffe3100300034003100,39.028374
